timestamp,kWh_aggregated,kWh_heat_pump,kWh_other_appliances,hourly_avgtemp,daily_avgtemp,daily_maxtemp,daily_mintemp
2020-02-10 21:45:00+00:00,0.545,0.2,0.345,6,8,9,6
2020-02-10 22:00:00+00:00,1.099,0.707,0.392,5,8,9,6
2020-02-10 22:15:00+00:00,0.307,0.007,0.3,5,8,9,6
2020-02-10 22:30:00+00:00,0.457,0.007,0.45,5,8,9,6
2020-02-10 22:45:00+00:00,0.472,0.007,0.465,5,8,9,6
2020-02-10 23:00:00+00:00,0.288,0.007,0.281,5,8,9,6
2020-02-10 23:15:00+00:00,1.05,0.453,0.597,5,8,9,6
2020-02-10 23:30:00+00:00,1.04,0.55,0.49,5,8,9,6
2020-02-10 23:45:00+00:00,0.23,0.007,0.223,5,8,9,6
2020-02-11 00:00:00+00:00,0.496,0.255,0.241,5,5,7,-1
2020-02-11 00:15:00+00:00,0.911,0.684,0.227,5,5,7,-1
2020-02-11 00:30:00+00:00,0.285,0.007,0.278,5,5,7,-1
2020-02-11 00:45:00+00:00,0.51,0.148,0.362,5,5,7,-1
2020-02-11 01:00:00+00:00,1.112,0.94,0.172,4,5,7,-1
2020-02-11 01:15:00+00:00,2.688,2.519,0.169,4,5,7,-1
2020-02-11 01:30:00+00:00,2.771,2.611,0.16,4,5,7,-1
2020-02-11 01:45:00+00:00,3.409,3.269,0.14,4,5,7,-1
2020-02-11 02:00:00+00:00,0.585,0.427,0.158,4,5,7,-1
2020-02-11 02:15:00+00:00,0.175,0.007,0.168,4,5,7,-1
2020-02-11 02:30:00+00:00,2.155,2.006,0.149,4,5,7,-1
2020-02-11 02:45:00+00:00,0.453,0.303,0.15,4,5,7,-1
2020-02-11 03:00:00+00:00,0.142,0.008,0.134,4,5,7,-1
2020-02-11 03:15:00+00:00,1.117,0.525,0.592,4,5,7,-1
2020-02-11 03:30:00+00:00,1.936,1.371,0.565,4,5,7,-1
2020-02-11 03:45:00+00:00,0.191,0.007,0.184,4,5,7,-1
2020-02-11 04:00:00+00:00,0.631,0.417,0.214,4,5,7,-1
2020-02-11 04:15:00+00:00,0.756,0.568,0.188,4,5,7,-1
2020-02-11 04:30:00+00:00,0.209,0.007,0.202,4,5,7,-1
2020-02-11 04:45:00+00:00,0.977,0.789,0.188,4,5,7,-1
2020-02-11 05:00:00+00:00,1.165,0.996,0.169,3,5,7,-1
2020-02-11 05:15:00+00:00,0.58,0.008,0.572,3,5,7,-1
2020-02-11 05:30:00+00:00,1.022,0.095,0.927,3,5,7,-1
2020-02-11 05:45:00+00:00,1.781,0.82,0.961,3,5,7,-1
2020-02-11 06:00:00+00:00,0.692,0.07,0.622,3,5,7,-1
2020-02-11 06:15:00+00:00,0.607,0.007,0.6,3,5,7,-1
2020-02-11 06:30:00+00:00,1.268,0.747,0.521,3,5,7,-1
2020-02-11 06:45:00+00:00,0.63,0.223,0.407,3,5,7,-1
2020-02-11 07:00:00+00:00,0.195,0.007,0.188,3,5,7,-1
2020-02-11 07:15:00+00:00,0.263,0.08,0.183,3,5,7,-1
2020-02-11 07:30:00+00:00,0.2,0.007,0.193,3,5,7,-1
2020-02-11 07:45:00+00:00,0.151,0.007,0.144,3,5,7,-1
2020-02-11 08:00:00+00:00,0.155,0.007,0.148,3,5,7,-1
2020-02-11 08:15:00+00:00,0.143,0.007,0.136,3,5,7,-1
2020-02-11 08:30:00+00:00,0.159,0.007,0.152,3,5,7,-1
2020-02-11 08:45:00+00:00,0.164,0.007,0.157,3,5,7,-1
2020-02-11 09:00:00+00:00,0.167,0.007,0.16,4,5,7,-1
2020-02-11 09:15:00+00:00,0.73,0.591,0.139,4,5,7,-1
2020-02-11 09:30:00+00:00,0.717,0.572,0.145,4,5,7,-1
2020-02-11 09:45:00+00:00,0.167,0.007,0.16,4,5,7,-1
2020-02-11 10:00:00+00:00,0.415,0.254,0.161,5,5,7,-1
2020-02-11 10:15:00+00:00,0.906,0.748,0.158,5,5,7,-1
2020-02-11 10:30:00+00:00,0.152,0.01,0.142,5,5,7,-1
2020-02-11 10:45:00+00:00,0.164,0.007,0.157,5,5,7,-1
2020-02-11 11:00:00+00:00,0.159,0.007,0.152,5,5,7,-1
2020-02-11 11:15:00+00:00,0.172,0.007,0.165,5,5,7,-1
2020-02-11 11:30:00+00:00,0.147,0.007,0.14,5,5,7,-1
2020-02-11 11:45:00+00:00,0.163,0.007,0.156,5,5,7,-1
2020-02-11 12:00:00+00:00,0.598,0.445,0.153,6,5,7,-1
2020-02-11 12:15:00+00:00,0.583,0.414,0.169,6,5,7,-1
2020-02-11 12:30:00+00:00,0.154,0.007,0.147,6,5,7,-1
2020-02-11 12:45:00+00:00,0.156,0.007,0.149,6,5,7,-1
2020-02-11 13:00:00+00:00,0.323,0.147,0.176,6,5,7,-1
2020-02-11 13:15:00+00:00,0.929,0.694,0.235,6,5,7,-1
2020-02-11 13:30:00+00:00,0.173,0.007,0.166,6,5,7,-1
2020-02-11 13:45:00+00:00,0.152,0.007,0.145,6,5,7,-1
2020-02-11 14:00:00+00:00,0.32,0.117,0.203,7,5,7,-1
2020-02-11 14:15:00+00:00,1.165,0.756,0.409,7,5,7,-1
2020-02-11 14:30:00+00:00,0.216,0.011,0.205,7,5,7,-1
2020-02-11 14:45:00+00:00,0.23,0.007,0.223,7,5,7,-1
2020-02-11 15:00:00+00:00,0.195,0.007,0.188,7,5,7,-1
2020-02-11 15:15:00+00:00,0.915,0.702,0.213,7,5,7,-1
2020-02-11 15:30:00+00:00,0.368,0.159,0.209,7,5,7,-1
2020-02-11 15:45:00+00:00,0.156,0.007,0.149,7,5,7,-1
2020-02-11 16:00:00+00:00,0.231,0.007,0.224,6,5,7,-1
2020-02-11 16:15:00+00:00,0.326,0.007,0.319,6,5,7,-1
2020-02-11 16:30:00+00:00,1.094,0.762,0.332,6,5,7,-1
2020-02-11 16:45:00+00:00,0.352,0.092,0.26,6,5,7,-1
2020-02-11 17:00:00+00:00,0.218,0.007,0.211,5,5,7,-1
2020-02-11 17:15:00+00:00,0.435,0.202,0.233,5,5,7,-1
2020-02-11 17:30:00+00:00,1.035,0.807,0.228,5,5,7,-1
2020-02-11 17:45:00+00:00,0.359,0.132,0.227,5,5,7,-1
2020-02-11 18:00:00+00:00,0.239,0.007,0.232,4,5,7,-1
2020-02-11 18:15:00+00:00,0.364,0.017,0.347,4,5,7,-1
2020-02-11 18:30:00+00:00,0.289,0.007,0.282,4,5,7,-1
2020-02-11 18:45:00+00:00,0.399,0.007,0.392,4,5,7,-1
2020-02-11 19:00:00+00:00,0.378,0.007,0.371,2,5,7,-1
2020-02-11 19:15:00+00:00,0.375,0.006,0.369,2,5,7,-1
2020-02-11 19:30:00+00:00,0.343,0.007,0.336,2,5,7,-1
2020-02-11 19:45:00+00:00,0.348,0.008,0.34,2,5,7,-1
2020-02-11 20:00:00+00:00,0.344,0.007,0.337,1,5,7,-1
2020-02-11 20:15:00+00:00,0.994,0.635,0.359,1,5,7,-1
2020-02-11 20:30:00+00:00,1.176,0.802,0.374,1,5,7,-1
2020-02-11 20:45:00+00:00,0.952,0.598,0.354,1,5,7,-1
2020-02-11 21:00:00+00:00,0.303,0.007,0.296,-1,5,7,-1
2020-02-11 21:15:00+00:00,0.63,0.257,0.373,-1,5,7,-1
2020-02-11 21:30:00+00:00,1.129,0.799,0.33,-1,5,7,-1
2020-02-11 21:45:00+00:00,0.341,0.012,0.329,-1,5,7,-1
2020-02-11 22:00:00+00:00,0.33,0.04,0.29,0,5,7,-1
2020-02-11 22:15:00+00:00,0.562,0.315,0.247,0,5,7,-1
2020-02-11 22:30:00+00:00,0.558,0.301,0.257,0,5,7,-1
2020-02-11 22:45:00+00:00,2.774,2.521,0.253,0,5,7,-1
2020-02-11 23:00:00+00:00,2.773,2.521,0.252,1,5,7,-1
2020-02-11 23:15:00+00:00,2.826,2.615,0.211,1,5,7,-1
2020-02-11 23:30:00+00:00,1.04,0.808,0.232,1,5,7,-1
2020-02-11 23:45:00+00:00,0.553,0.326,0.227,1,5,7,-1
2020-02-12 00:00:00+00:00,0.252,0.006,0.246,1,3,5,0
2020-02-12 00:15:00+00:00,0.749,0.529,0.22,1,3,5,0
2020-02-12 00:30:00+00:00,0.682,0.516,0.166,1,3,5,0
2020-02-12 00:45:00+00:00,0.161,0.007,0.154,1,3,5,0
2020-02-12 01:00:00+00:00,0.472,0.312,0.16,1,3,5,0
2020-02-12 01:15:00+00:00,1.2,1.038,0.162,1,3,5,0
2020-02-12 01:30:00+00:00,2.414,2.284,0.13,1,3,5,0
2020-02-12 01:45:00+00:00,0.257,0.095,0.162,1,3,5,0
2020-02-12 02:00:00+00:00,0.984,0.829,0.155,1,3,5,0
2020-02-12 02:15:00+00:00,0.339,0.178,0.161,1,3,5,0
2020-02-12 02:30:00+00:00,1.165,1.037,0.128,1,3,5,0
2020-02-12 02:45:00+00:00,0.796,0.641,0.155,1,3,5,0
2020-02-12 03:00:00+00:00,0.595,0.449,0.146,1,3,5,0
2020-02-12 03:15:00+00:00,0.172,0.006,0.166,1,3,5,0
2020-02-12 03:30:00+00:00,0.505,0.368,0.137,1,3,5,0
2020-02-12 03:45:00+00:00,0.847,0.699,0.148,1,3,5,0
2020-02-12 04:00:00+00:00,0.99,0.831,0.159,1,3,5,0
2020-02-12 04:15:00+00:00,0.312,0.15,0.162,1,3,5,0
2020-02-12 04:30:00+00:00,1.468,0.831,0.637,1,3,5,0
2020-02-12 04:45:00+00:00,0.282,0.102,0.18,1,3,5,0
2020-02-12 05:00:00+00:00,0.189,0.006,0.183,1,3,5,0
2020-02-12 05:15:00+00:00,0.945,0.754,0.191,1,3,5,0
2020-02-12 05:30:00+00:00,0.454,0.27,0.184,1,3,5,0
2020-02-12 05:45:00+00:00,0.517,0.006,0.511,1,3,5,0
2020-02-12 06:00:00+00:00,0.852,0.589,0.263,1,3,5,0
2020-02-12 06:15:00+00:00,0.683,0.417,0.266,1,3,5,0
2020-02-12 06:30:00+00:00,0.22,0.006,0.214,1,3,5,0
2020-02-12 06:45:00+00:00,0.609,0.426,0.183,1,3,5,0
2020-02-12 07:00:00+00:00,0.798,0.573,0.225,1,3,5,0
2020-02-12 07:15:00+00:00,0.223,0.006,0.217,1,3,5,0
2020-02-12 07:30:00+00:00,0.167,0.007,0.16,1,3,5,0
2020-02-12 07:45:00+00:00,0.142,0.007,0.135,1,3,5,0
2020-02-12 08:00:00+00:00,0.138,0.006,0.132,2,3,5,0
2020-02-12 08:15:00+00:00,0.181,0.007,0.174,2,3,5,0
2020-02-12 08:30:00+00:00,0.157,0.007,0.15,2,3,5,0
2020-02-12 08:45:00+00:00,0.157,0.007,0.15,2,3,5,0
2020-02-12 09:00:00+00:00,0.14,0.006,0.134,2,3,5,0
2020-02-12 09:15:00+00:00,0.772,0.596,0.176,2,3,5,0
2020-02-12 09:30:00+00:00,0.952,0.811,0.141,2,3,5,0
2020-02-12 09:45:00+00:00,0.78,0.631,0.149,2,3,5,0
2020-02-12 10:00:00+00:00,0.146,0.006,0.14,3,3,5,0
2020-02-12 10:15:00+00:00,0.381,0.206,0.175,3,3,5,0
2020-02-12 10:30:00+00:00,0.813,0.66,0.153,3,3,5,0
2020-02-12 10:45:00+00:00,0.161,0.007,0.154,3,3,5,0
2020-02-12 11:00:00+00:00,0.154,0.007,0.147,4,3,5,0
2020-02-12 11:15:00+00:00,0.697,0.539,0.158,4,3,5,0
2020-02-12 11:30:00+00:00,0.453,0.297,0.156,4,3,5,0
2020-02-12 11:45:00+00:00,0.151,0.007,0.144,4,3,5,0
2020-02-12 12:00:00+00:00,0.164,0.006,0.158,4,3,5,0
2020-02-12 12:15:00+00:00,0.795,0.644,0.151,4,3,5,0
2020-02-12 12:30:00+00:00,0.368,0.188,0.18,4,3,5,0
2020-02-12 12:45:00+00:00,0.181,0.007,0.174,4,3,5,0
2020-02-12 13:00:00+00:00,0.195,0.007,0.188,5,3,5,0
2020-02-12 13:15:00+00:00,0.603,0.449,0.154,5,3,5,0
2020-02-12 13:30:00+00:00,0.6,0.42,0.18,5,3,5,0
2020-02-12 13:45:00+00:00,0.164,0.007,0.157,5,3,5,0
2020-02-12 14:00:00+00:00,0.167,0.007,0.16,5,3,5,0
2020-02-12 14:15:00+00:00,0.15,0.011,0.139,5,3,5,0
2020-02-12 14:30:00+00:00,1.011,0.808,0.203,5,3,5,0
2020-02-12 14:45:00+00:00,0.227,0.05,0.177,5,3,5,0
2020-02-12 15:00:00+00:00,0.171,0.007,0.164,5,3,5,0
2020-02-12 15:15:00+00:00,0.161,0.007,0.154,5,3,5,0
2020-02-12 15:30:00+00:00,0.582,0.392,0.19,5,3,5,0
2020-02-12 15:45:00+00:00,0.638,0.464,0.174,5,3,5,0
2020-02-12 16:00:00+00:00,0.201,0.007,0.194,4,3,5,0
2020-02-12 16:15:00+00:00,0.229,0.007,0.222,4,3,5,0
2020-02-12 16:30:00+00:00,0.231,0.007,0.224,4,3,5,0
2020-02-12 16:45:00+00:00,0.918,0.682,0.236,4,3,5,0
2020-02-12 17:00:00+00:00,0.405,0.174,0.231,3,3,5,0
2020-02-12 17:15:00+00:00,0.229,0.007,0.222,3,3,5,0
2020-02-12 17:30:00+00:00,0.376,0.144,0.232,3,3,5,0
2020-02-12 17:45:00+00:00,1.122,0.809,0.313,3,3,5,0
2020-02-12 18:00:00+00:00,0.396,0.141,0.255,3,3,5,0
2020-02-12 18:15:00+00:00,0.344,0.007,0.337,3,3,5,0
2020-02-12 18:30:00+00:00,0.434,0.007,0.427,3,3,5,0
2020-02-12 18:45:00+00:00,0.464,0.007,0.457,3,3,5,0
2020-02-12 19:00:00+00:00,0.453,0.006,0.447,2,3,5,0
2020-02-12 19:15:00+00:00,0.427,0.007,0.42,2,3,5,0
2020-02-12 19:30:00+00:00,0.414,0.007,0.407,2,3,5,0
2020-02-12 19:45:00+00:00,0.41,0.007,0.403,2,3,5,0
2020-02-12 20:00:00+00:00,0.404,0.007,0.397,1,3,5,0
2020-02-12 20:15:00+00:00,0.986,0.639,0.347,1,3,5,0
2020-02-12 20:30:00+00:00,1.145,0.806,0.339,1,3,5,0
2020-02-12 20:45:00+00:00,0.735,0.418,0.317,1,3,5,0
2020-02-12 21:00:00+00:00,0.39,0.006,0.384,0,3,5,0
2020-02-12 21:15:00+00:00,0.751,0.419,0.332,0,3,5,0
2020-02-12 21:30:00+00:00,0.944,0.616,0.328,0,3,5,0
2020-02-12 21:45:00+00:00,0.326,0.006,0.32,0,3,5,0
2020-02-12 22:00:00+00:00,0.581,0.204,0.377,-1,3,5,0
2020-02-12 22:15:00+00:00,0.684,0.346,0.338,-1,3,5,0
2020-02-12 22:30:00+00:00,0.24,0.006,0.234,-1,3,5,0
2020-02-12 22:45:00+00:00,0.245,0.007,0.238,-1,3,5,0
2020-02-12 23:00:00+00:00,0.261,0.007,0.254,-2,3,5,0
2020-02-12 23:15:00+00:00,0.711,0.457,0.254,-2,3,5,0
2020-02-12 23:30:00+00:00,1.014,0.806,0.208,-2,3,5,0
2020-02-12 23:45:00+00:00,0.794,0.574,0.22,-2,3,5,0
2020-02-13 00:00:00+00:00,0.234,0.006,0.228,-3,4,7,-3
2020-02-13 00:15:00+00:00,0.491,0.259,0.232,-3,4,7,-3
2020-02-13 00:30:00+00:00,0.976,0.824,0.152,-3,4,7,-3
2020-02-13 00:45:00+00:00,0.218,0.056,0.162,-3,4,7,-3
2020-02-13 01:00:00+00:00,0.46,0.298,0.162,-2,4,7,-3
2020-02-13 01:15:00+00:00,3.369,3.205,0.164,-2,4,7,-3
2020-02-13 01:30:00+00:00,2.073,1.934,0.139,-2,4,7,-3
2020-02-13 01:45:00+00:00,0.175,0.006,0.169,-2,4,7,-3
2020-02-13 02:00:00+00:00,1.015,0.866,0.149,-2,4,7,-3
2020-02-13 02:15:00+00:00,1.618,1.452,0.166,-2,4,7,-3
2020-02-13 02:30:00+00:00,0.146,0.006,0.14,-2,4,7,-3
2020-02-13 02:45:00+00:00,0.304,0.151,0.153,-2,4,7,-3
2020-02-13 03:00:00+00:00,1.878,0.826,1.052,-1,4,7,-3
2020-02-13 03:15:00+00:00,2.069,1.132,0.937,-1,4,7,-3
2020-02-13 03:30:00+00:00,0.182,0.019,0.163,-1,4,7,-3
2020-02-13 03:45:00+00:00,0.818,0.643,0.175,-1,4,7,-3
2020-02-13 04:00:00+00:00,0.801,0.597,0.204,0,4,7,-3
2020-02-13 04:15:00+00:00,0.188,0.007,0.181,0,4,7,-3
2020-02-13 04:30:00+00:00,0.456,0.261,0.195,0,4,7,-3
2020-02-13 04:45:00+00:00,1.821,1.625,0.196,0,4,7,-3
2020-02-13 05:00:00+00:00,0.446,0.283,0.163,1,4,7,-3
2020-02-13 05:15:00+00:00,0.151,0.007,0.144,1,4,7,-3
2020-02-13 05:30:00+00:00,0.725,0.536,0.189,1,4,7,-3
2020-02-13 05:45:00+00:00,1.156,0.84,0.316,1,4,7,-3
2020-02-13 06:00:00+00:00,0.466,0.106,0.36,1,4,7,-3
2020-02-13 06:15:00+00:00,0.93,0.006,0.924,1,4,7,-3
2020-02-13 06:30:00+00:00,1.247,0.761,0.486,1,4,7,-3
2020-02-13 06:45:00+00:00,1.115,0.599,0.516,1,4,7,-3
2020-02-13 07:00:00+00:00,0.438,0.007,0.431,2,4,7,-3
2020-02-13 07:15:00+00:00,0.31,0.006,0.304,2,4,7,-3
2020-02-13 07:30:00+00:00,0.299,0.007,0.292,2,4,7,-3
2020-02-13 07:45:00+00:00,0.262,0.007,0.255,2,4,7,-3
2020-02-13 08:00:00+00:00,0.155,0.006,0.149,3,4,7,-3
2020-02-13 08:15:00+00:00,0.159,0.007,0.152,3,4,7,-3
2020-02-13 08:30:00+00:00,0.145,0.007,0.138,3,4,7,-3
2020-02-13 08:45:00+00:00,0.182,0.007,0.175,3,4,7,-3
2020-02-13 09:00:00+00:00,0.164,0.006,0.158,3,4,7,-3
2020-02-13 09:15:00+00:00,0.743,0.597,0.146,3,4,7,-3
2020-02-13 09:30:00+00:00,0.956,0.814,0.142,3,4,7,-3
2020-02-13 09:45:00+00:00,0.889,0.702,0.187,3,4,7,-3
2020-02-13 10:00:00+00:00,0.157,0.006,0.151,5,4,7,-3
2020-02-13 10:15:00+00:00,0.32,0.151,0.169,5,4,7,-3
2020-02-13 10:30:00+00:00,0.827,0.679,0.148,5,4,7,-3
2020-02-13 10:45:00+00:00,0.185,0.006,0.179,5,4,7,-3
2020-02-13 11:00:00+00:00,0.327,0.15,0.177,6,4,7,-3
2020-02-13 11:15:00+00:00,0.883,0.686,0.197,6,4,7,-3
2020-02-13 11:30:00+00:00,0.438,0.006,0.432,6,4,7,-3
2020-02-13 11:45:00+00:00,0.445,0.151,0.294,6,4,7,-3
2020-02-13 12:00:00+00:00,1.019,0.68,0.339,7,4,7,-3
2020-02-13 12:15:00+00:00,0.393,0.007,0.386,7,4,7,-3
2020-02-13 12:30:00+00:00,0.401,0.006,0.395,7,4,7,-3
2020-02-13 12:45:00+00:00,0.784,0.514,0.27,7,4,7,-3
2020-02-13 13:00:00+00:00,0.572,0.332,0.24,7,4,7,-3
2020-02-13 13:15:00+00:00,0.297,0.006,0.291,7,4,7,-3
2020-02-13 13:30:00+00:00,0.281,0.007,0.274,7,4,7,-3
2020-02-13 13:45:00+00:00,0.733,0.331,0.402,7,4,7,-3
2020-02-13 14:00:00+00:00,0.835,0.533,0.302,7,4,7,-3
2020-02-13 14:15:00+00:00,0.288,0.006,0.282,7,4,7,-3
2020-02-13 14:30:00+00:00,0.271,0.007,0.264,7,4,7,-3
2020-02-13 14:45:00+00:00,0.252,0.007,0.245,7,4,7,-3
2020-02-13 15:00:00+00:00,1.108,0.753,0.355,7,4,7,-3
2020-02-13 15:15:00+00:00,0.837,0.087,0.75,7,4,7,-3
2020-02-13 15:30:00+00:00,0.47,0.007,0.463,7,4,7,-3
2020-02-13 15:45:00+00:00,0.313,0.007,0.306,7,4,7,-3
2020-02-13 16:00:00+00:00,0.777,0.489,0.288,6,4,7,-3
2020-02-13 16:15:00+00:00,0.701,0.372,0.329,6,4,7,-3
2020-02-13 16:30:00+00:00,0.353,0.006,0.347,6,4,7,-3
2020-02-13 16:45:00+00:00,0.243,0.007,0.236,6,4,7,-3
2020-02-13 17:00:00+00:00,0.947,0.743,0.204,5,4,7,-3
2020-02-13 17:15:00+00:00,0.29,0.077,0.213,5,4,7,-3
2020-02-13 17:30:00+00:00,0.245,0.007,0.238,5,4,7,-3
2020-02-13 17:45:00+00:00,0.963,0.74,0.223,5,4,7,-3
2020-02-13 18:00:00+00:00,0.596,0.391,0.205,4,4,7,-3
2020-02-13 18:15:00+00:00,0.239,0.007,0.232,4,4,7,-3
2020-02-13 18:30:00+00:00,0.233,0.007,0.226,4,4,7,-3
2020-02-13 18:45:00+00:00,0.237,0.006,0.231,4,4,7,-3
2020-02-13 19:00:00+00:00,0.212,0.007,0.205,3,4,7,-3
2020-02-13 19:15:00+00:00,0.253,0.007,0.246,3,4,7,-3
2020-02-13 19:30:00+00:00,0.248,0.007,0.241,3,4,7,-3
2020-02-13 19:45:00+00:00,0.246,0.007,0.239,3,4,7,-3
2020-02-13 20:00:00+00:00,0.215,0.007,0.208,3,4,7,-3
2020-02-13 20:15:00+00:00,0.855,0.641,0.214,3,4,7,-3
2020-02-13 20:30:00+00:00,1.038,0.81,0.228,3,4,7,-3
2020-02-13 20:45:00+00:00,0.672,0.43,0.242,3,4,7,-3
2020-02-13 21:00:00+00:00,0.26,0.007,0.253,2,4,7,-3
2020-02-13 21:15:00+00:00,0.658,0.418,0.24,2,4,7,-3
2020-02-13 21:30:00+00:00,0.88,0.596,0.284,2,4,7,-3
2020-02-13 21:45:00+00:00,0.261,0.007,0.254,2,4,7,-3
2020-02-13 22:00:00+00:00,0.554,0.258,0.296,2,4,7,-3
2020-02-13 22:15:00+00:00,0.599,0.325,0.274,2,4,7,-3
2020-02-13 22:30:00+00:00,0.284,0.006,0.278,2,4,7,-3
2020-02-13 22:45:00+00:00,0.244,0.007,0.237,2,4,7,-3
2020-02-13 23:00:00+00:00,0.273,0.007,0.266,2,4,7,-3
2020-02-13 23:15:00+00:00,0.754,0.458,0.296,2,4,7,-3
2020-02-13 23:30:00+00:00,1.076,0.808,0.268,2,4,7,-3
2020-02-13 23:45:00+00:00,0.878,0.629,0.249,2,4,7,-3
2020-02-14 00:00:00+00:00,0.286,0.007,0.279,2,5,7,0
2020-02-14 00:15:00+00:00,0.455,0.204,0.251,2,5,7,0
2020-02-14 00:30:00+00:00,0.947,0.744,0.203,2,5,7,0
2020-02-14 00:45:00+00:00,0.186,0.008,0.178,2,5,7,0
2020-02-14 01:00:00+00:00,0.556,0.358,0.198,2,5,7,0
2020-02-14 01:15:00+00:00,3.473,3.28,0.193,2,5,7,0
2020-02-14 01:30:00+00:00,2.184,1.997,0.187,2,5,7,0
2020-02-14 01:45:00+00:00,0.177,0.007,0.17,2,5,7,0
2020-02-14 02:00:00+00:00,1.746,1.578,0.168,2,5,7,0
2020-02-14 02:15:00+00:00,1.24,1.044,0.196,2,5,7,0
2020-02-14 02:30:00+00:00,0.199,0.006,0.193,2,5,7,0
2020-02-14 02:45:00+00:00,0.662,0.478,0.184,2,5,7,0
2020-02-14 03:00:00+00:00,0.711,0.55,0.161,2,5,7,0
2020-02-14 03:15:00+00:00,1.109,0.921,0.188,2,5,7,0
2020-02-14 03:30:00+00:00,0.455,0.259,0.196,2,5,7,0
2020-02-14 03:45:00+00:00,0.954,0.761,0.193,2,5,7,0
2020-02-14 04:00:00+00:00,0.19,0.009,0.181,2,5,7,0
2020-02-14 04:15:00+00:00,0.282,0.095,0.187,2,5,7,0
2020-02-14 04:30:00+00:00,1.034,0.831,0.203,2,5,7,0
2020-02-14 04:45:00+00:00,1.072,0.869,0.203,2,5,7,0
2020-02-14 05:00:00+00:00,0.184,0.007,0.177,2,5,7,0
2020-02-14 05:15:00+00:00,0.929,0.753,0.176,2,5,7,0
2020-02-14 05:30:00+00:00,0.471,0.252,0.219,2,5,7,0
2020-02-14 05:45:00+00:00,0.216,0.007,0.209,2,5,7,0
2020-02-14 06:00:00+00:00,0.773,0.588,0.185,1,5,7,0
2020-02-14 06:15:00+00:00,0.603,0.439,0.164,1,5,7,0
2020-02-14 06:30:00+00:00,0.191,0.007,0.184,1,5,7,0
2020-02-14 06:45:00+00:00,0.573,0.423,0.15,1,5,7,0
2020-02-14 07:00:00+00:00,0.744,0.594,0.15,2,5,7,0
2020-02-14 07:15:00+00:00,0.144,0.006,0.138,2,5,7,0
2020-02-14 07:30:00+00:00,0.19,0.007,0.183,2,5,7,0
2020-02-14 07:45:00+00:00,0.153,0.006,0.147,2,5,7,0
2020-02-14 08:00:00+00:00,0.184,0.007,0.177,3,5,7,0
2020-02-14 08:15:00+00:00,0.136,0.007,0.129,3,5,7,0
2020-02-14 08:30:00+00:00,0.184,0.007,0.177,3,5,7,0
2020-02-14 08:45:00+00:00,0.161,0.006,0.155,3,5,7,0
2020-02-14 09:00:00+00:00,0.173,0.007,0.166,4,5,7,0
2020-02-14 09:15:00+00:00,0.715,0.585,0.13,4,5,7,0
2020-02-14 09:30:00+00:00,0.832,0.674,0.158,4,5,7,0
2020-02-14 09:45:00+00:00,0.15,0.006,0.144,4,5,7,0
2020-02-14 10:00:00+00:00,0.311,0.148,0.163,5,5,7,0
2020-02-14 10:15:00+00:00,0.956,0.819,0.137,5,5,7,0
2020-02-14 10:30:00+00:00,0.191,0.035,0.156,5,5,7,0
2020-02-14 10:45:00+00:00,0.147,0.007,0.14,5,5,7,0
2020-02-14 11:00:00+00:00,0.17,0.007,0.163,6,5,7,0
2020-02-14 11:15:00+00:00,0.162,0.007,0.155,6,5,7,0
2020-02-14 11:30:00+00:00,0.155,0.006,0.149,6,5,7,0
2020-02-14 11:45:00+00:00,0.179,0.042,0.137,6,5,7,0
2020-02-14 12:00:00+00:00,0.951,0.792,0.159,7,5,7,0
2020-02-14 12:15:00+00:00,0.183,0.015,0.168,7,5,7,0
2020-02-14 12:30:00+00:00,0.149,0.007,0.142,7,5,7,0
2020-02-14 12:45:00+00:00,0.145,0.006,0.139,7,5,7,0
2020-02-14 13:00:00+00:00,0.162,0.007,0.155,7,5,7,0
2020-02-14 13:15:00+00:00,0.177,0.007,0.17,7,5,7,0
2020-02-14 13:30:00+00:00,0.151,0.007,0.144,7,5,7,0
2020-02-14 13:45:00+00:00,0.722,0.579,0.143,7,5,7,0
2020-02-14 14:00:00+00:00,0.387,0.243,0.144,7,5,7,0
2020-02-14 14:15:00+00:00,0.184,0.007,0.177,7,5,7,0
2020-02-14 14:30:00+00:00,0.151,0.007,0.144,7,5,7,0
2020-02-14 14:45:00+00:00,0.153,0.007,0.146,7,5,7,0
2020-02-14 15:00:00+00:00,0.149,0.007,0.142,7,5,7,0
2020-02-14 15:15:00+00:00,0.181,0.007,0.174,7,5,7,0
2020-02-14 15:30:00+00:00,0.706,0.558,0.148,7,5,7,0
2020-02-14 15:45:00+00:00,0.441,0.287,0.154,7,5,7,0
2020-02-14 16:00:00+00:00,0.179,0.007,0.172,6,5,7,0
2020-02-14 16:15:00+00:00,0.232,0.007,0.225,6,5,7,0
2020-02-14 16:30:00+00:00,0.211,0.007,0.204,6,5,7,0
2020-02-14 16:45:00+00:00,0.22,0.007,0.213,6,5,7,0
2020-02-14 17:00:00+00:00,0.567,0.36,0.207,5,5,7,0
2020-02-14 17:15:00+00:00,0.719,0.501,0.218,5,5,7,0
2020-02-14 17:30:00+00:00,0.223,0.007,0.216,5,5,7,0
2020-02-14 17:45:00+00:00,0.531,0.304,0.227,5,5,7,0
2020-02-14 18:00:00+00:00,0.923,0.709,0.214,4,5,7,0
